Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC]
5385.21483,-857.53947,-422.5875,-27190.81847,0.00018,0.00044,0.35106,253.69908,,0.0,-0.00149,-0.00459,21.42205
5385.22483,-857.53807,-422.58747,-27190.819,0.00013,-0.00029,0.64785,314.81217,,0.0,-0.00153,-0.00471,21.42207
5385.23483,-857.53753,-422.587,-27190.819,-0.00032,9e-05,0.35159,253.9419,,0.0,-0.0015,-0.00459,21.42209
5385.24483,-857.53743,-422.587,-27190.8195,-0.00017,-0.00024,0.64831,314.90995,,0.0,-0.00157,-0.00471,21.42212
5385.25483,-857.53807,-422.588,-27190.81953,-0.0,0.00016,0.35069,253.61708,,0.0,-0.00152,-0.00458,21.42211
5385.26483,-857.539,-422.589,-27190.8195,0.00033,-0.00023,0.64874,315.15186,,0.0,-0.00154,-0.00474,21.42202
5385.27483,-857.539,-422.5895,-27190.81907,-0.00034,0.00013,0.35092,253.55853,,0.0,-0.00146,-0.0046,21.42208
5385.28483,-857.53953,-422.589,-27190.81847,3e-05,-0.00035,0.64906,315.29906,,0.0,-0.00145,-0.00473,21.42217
5385.29483,-857.53907,-422.58747,-27190.819,-0.00014,-0.00025,0.3503,253.39413,,0.0,-0.00143,-0.00457,21.42215
5385.30483,-857.538,-422.5875,-27190.819,-0.0,0.00021,0.64856,315.04794,,0.0,-0.00148,-0.00476,21.42209
5385.31483,-857.539,-422.58747,-27190.8195,0.00016,0.00028,0.35138,253.79717,,0.0,-0.00145,-0.00461,21.42205
5385.32483,-857.54,-422.587,-27190.82,0.00028,-0.00062,0.64791,314.83389,,0.0,-0.00147,-0.00475,21.42221
5385.33483,-857.53947,-422.587,-27190.81953,-1e-05,0.00066,0.35171,253.89646,,0.0,-0.00146,-0.0046,21.42217
5385.34483,-857.539,-422.587,-27190.819,3e-05,-1e-05,0.6479,314.83105,,0.0,-0.00148,-0.00472,21.42212
5385.35483,-857.539,-422.588,-27190.8195,9e-05,-9e-05,0.35134,253.77203,,0.0,-0.00147,-0.00459,21.42218
5385.36483,-857.539,-422.5895,-27190.81953,7e-05,-0.00018,0.64878,315.19809,,0.0,-0.00149,-0.00474,21.42206
5385.37483,-857.53957,-422.58893,-27190.819,-0.00016,0.0004,0.3504,253.3694,,0.0,-0.00148,-0.00463,21.42198
5385.38483,-857.53893,-422.588,-27190.819,0.0003,-2e-05,0.64884,315.25258,,0.0,-0.00149,-0.00474,21.42209
5385.39483,-857.538,-422.5875,-27190.819,-0.00017,-0.00014,0.35072,253.53047,,0.0,-0.00148,-0.00462,21.42214
5385.40483,-857.53913,-422.5875,-27190.8195,-0.00011,-2e-05,0.64871,315.07228,,0.0,-0.0015,-0.00476,21.42216
5385.41483,-857.54,-422.588,-27190.82,9e-05,0.00016,0.35117,253.79188,,0.0,-0.00147,-0.00461,21.42219
5385.42483,-857.53893,-422.5875,-27190.82047,0.00022,-0.0005,0.64811,314.77854,,0.0,-0.00151,-0.00473,21.42215
5385.43483,-857.53853,-422.5875,-27190.82053,-0.00032,0.00052,0.35166,253.91043,,0.0,-0.00152,-0.00463,21.42214
5385.44483,-857.53957,-422.58747,-27190.82,0.00014,-0.00021,0.648,314.84199,,0.0,-0.00151,-0.00477,21.42214
5385.45483,-857.539,-422.587,-27190.82,-0.00013,0.0001,0.35109,253.7114,,0.0,-0.00149,-0.00464,21.42213
5385.46483,-857.539,-422.58807,-27190.8195,-4e-05,-0.00019,0.64818,315.10189,,0.0,-0.00153,-0.00479,21.42202
5385.47483,-857.53947,-422.589,-27190.819,-0.00016,-0.00012,0.35061,253.46846,,0.0,-0.00151,-0.00464,21.42222
5385.48483,-857.539,-422.588,-27190.81947,0.0002,-0.0002,0.64889,315.27634,,0.0,-0.00151,-0.00477,21.42215
5385.49483,-857.53847,-422.587,-27190.81953,-0.00028,0.00025,0.35049,253.47882,,0.0,-0.0015,-0.00465,21.42217
5385.50483,-857.538,-422.58753,-27190.819,-1e-05,6e-05,0.64867,315.05129,,0.0,-0.00152,-0.00476,21.42221
5385.51483,-857.538,-422.5875,-27190.81947,0.00013,-5e-05,0.35117,253.80657,,0.0,-0.00148,-0.00464,21.42216
5385.52483,-857.53913,-422.587,-27190.8195,7e-05,-0.00054,0.64811,314.79865,,0.0,-0.0015,-0.00475,21.42222
5385.53483,-857.54053,-422.5875,-27190.819,-4e-05,0.00083,0.35178,253.88861,,0.0,-0.00151,-0.00465,21.42208
5385.54483,-857.53993,-422.5875,-27190.819,0.00025,-0.00013,0.64829,314.97192,,0.0,-0.00149,-0.00479,21.42221
5385.55483,-857.539,-422.5875,-27190.81947,0.00018,-0.0001,0.35093,253.60107,,0.0,-0.00151,-0.00468,21.42215
5385.56483,-857.53953,-422.588,-27190.82,-0.00026,0.00033,0.64879,315.20533,,0.0,-0.00149,-0.00479,21.42222
5385.57483,-857.53887,-422.58747,-27190.82,6e-05,0.00032,0.35058,253.3833,,0.0,-0.00148,-0.00462,21.42218
5385.58483,-857.538,-422.5875,-27190.82,6e-05,-0.00033,0.6488,315.23386,,0.0,-0.00148,-0.00479,21.42228
5385.59483,-857.53913,-422.588,-27190.8195,-0.00017,0.00011,0.35082,253.61706,,0.0,-0.00152,-0.00465,21.42218
5385.60483,-857.53887,-422.588,-27190.819,0.00011,-5e-05,0.64842,314.94089,,0.0,-0.00151,-0.00478,21.42218
5385.61483,-857.53857,-422.587,-27190.819,0.00021,0.00042,0.3515,253.8574,,0.0,-0.0015,-0.00465,21.42212
5385.62483,-857.53793,-422.5865,-27190.81853,4e-05,-0.00036,0.64807,314.77077,,0.0,-0.00149,-0.00476,21.42208
5385.63483,-857.53757,-422.5875,-27190.8185,-0.00034,0.00046,0.35141,253.81339,,0.0,-0.00149,-0.00463,21.42213
5385.64483,-857.53907,-422.5875,-27190.81947,0.00022,-0.0003,0.64836,315.02596,,0.0,-0.0015,-0.00478,21.42213
5385.65483,-857.53893,-422.587,-27190.81953,-0.00015,-0.0,0.35072,253.57239,,0.0,-0.00146,-0.00464,21.42223
5385.66483,-857.53853,-422.5875,-27190.8195,-4e-05,0.00023,0.64865,315.18347,,0.0,-0.00148,-0.00476,21.42214
5385.67483,-857.53953,-422.5875,-27190.81953,0.00017,-3e-05,0.35036,253.37175,,0.0,-0.00145,-0.0046,21.42217
5385.68483,-857.53947,-422.587,-27190.819,0.0001,-0.00024,0.649,315.31605,,0.0,-0.00149,-0.00478,21.4222
5385.69483,-857.539,-422.587,-27190.819,-0.00047,0.00044,0.35098,253.62073,,0.0,-0.00148,-0.00463,21.42209
5385.70483,-857.53847,-422.5875,-27190.81853,0.00023,-0.00026,0.64769,314.78296,,0.0,-0.00146,-0.0048,21.42213
5385.71483,-857.53853,-422.588,-27190.81893,-8e-05,-0.00016,0.35134,253.81917,,0.0,-0.00144,-0.00467,21.42211
5385.72483,-857.539,-422.588,-27190.8195,-0.00024,-0.00034,0.64847,314.97908,,0.0,-0.00144,-0.00478,21.42211
5385.73483,-857.53847,-422.588,-27190.819,-7e-05,0.00057,0.35121,253.80047,,0.0,-0.00143,-0.00466,21.42218
5385.74483,-857.538,-422.5885,-27190.819,0.00028,-0.00032,0.64782,314.84038,,0.0,-0.00145,-0.00479,21.42206
5385.75483,-857.53857,-422.589,-27190.8195,-7e-05,-0.00027,0.35118,253.64815,,0.0,-0.00144,-0.00467,21.42211
5385.76483,-857.53847,-422.588,-27190.82,-0.00043,0.00016,0.6486,315.21329,,0.0,-0.00146,-0.0048,21.4222
5385.77483,-857.53857,-422.587,-27190.82,0.00018,-6e-05,0.35082,253.50378,,0.0,-0.00147,-0.00465,21.42211
5385.78483,-857.53953,-422.588,-27190.82,0.00032,-0.00039,0.6484,315.07046,,0.0,-0.00151,-0.0048,21.42209
