Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Indent Depth [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
0.0,3.0,50.00133,14562.64067,-857.867,-422.196,-27142.8,-1e-05,-0.00032,50.13556,207.86619,,0.0,-0.0014,-0.00453,22.7687,72.16908,,,,,,,,,,,,
0.0,3.0,50.00169,14562.64567,-857.86773,-422.19572,-27142.8,-0.00033,-0.00019,50.13612,208.16733,,0.0,-0.00142,-0.00453,22.76866,72.16944,,,,,,,,,,,,
0.0,3.0,50.00255,14562.65067,-857.869,-422.195,-27142.8,-0.00014,-0.00013,50.1372,208.52411,,0.0,-0.00141,-0.00452,22.76872,72.17029,,,,,,,,,,,,
0.0,3.0,50.00151,14562.65567,-857.869,-422.19521,-27142.8,-0.00019,-9e-05,50.13582,207.97876,,0.0,-0.00147,-0.00455,22.76861,72.16926,,,,,,,,,,,,
0.0,3.0,50.00144,14562.66067,-857.869,-422.196,-27142.8,-0.00035,-0.0003,50.13574,207.9732,,0.0,-0.00148,-0.00457,22.76851,72.16919,,,,,,,,,,,,
0.0,3.0,50.00238,14562.66567,-857.86936,-422.19621,-27142.80021,-0.00026,-8e-05,50.13702,208.50036,,0.0,-0.00142,-0.00458,22.76842,72.17013,,,,,,,,,,,,
0.0,3.0,50.00192,14562.67067,-857.87,-422.197,-27142.801,-1e-05,-0.00015,50.13635,208.17518,,0.0,-0.00143,-0.00452,22.7685,72.16966,,,,,,,,,,,,
0.0,3.0,50.00137,14562.67567,-857.86985,-422.19644,-27142.80058,-0.00023,-0.00042,50.13562,207.88982,,0.0,-0.00147,-0.00455,22.76875,72.16912,,,,,,,,,,,,
0.0,3.0,50.00213,14562.68067,-857.869,-422.195,-27142.799,-0.00012,0.00015,50.1367,208.39394,,0.0,-0.00146,-0.00457,22.76884,72.16988,,,,,,,,,,,,
0.0,3.0,50.00218,14562.68567,-857.86864,-422.195,-27142.79915,-0.00039,-6e-05,50.1367,208.31965,,0.0,-0.00148,-0.00454,22.76872,72.16992,,,,,,,,,,,,
0.0,3.0,50.00132,14562.69067,-857.868,-422.195,-27142.8,-0.00034,-5e-05,50.13556,207.866,,0.0,-0.00147,-0.00451,22.76891,72.16907,,,,,,,,,,,,
0.0,3.0,50.00182,14562.69567,-857.86829,-422.195,-27142.80021,-0.00023,0.00011,50.1363,208.25747,,0.0,-0.00148,-0.0045,22.76875,72.16957,,,,,,,,,,,,
0.0,3.0,50.00242,14562.70067,-857.86999,-422.195,-27142.801,3e-05,0.00011,50.13702,208.4376,,0.0,-0.00147,-0.00452,22.76885,72.17016,,,,,,,,,,,,
0.0,3.0,50.00153,14562.70567,-857.86964,-422.19521,-27142.801,-0.0,-0.00047,50.13579,207.90806,,0.0,-0.00149,-0.00454,22.7687,72.16928,,,,,,,,,,,,
0.0,3.0,50.0015,14562.71067,-857.869,-422.196,-27142.801,-8e-05,-0.00019,50.13585,208.0552,,0.0,-0.00147,-0.00455,22.76864,72.16924,,,,,,,,,,,,
0.0,3.0,50.00239,14562.71567,-857.86872,-422.19621,-27142.80085,0.00015,0.00033,50.137,208.45557,,0.0,-0.00149,-0.00458,22.76871,72.17014,,,,,,,,,,,,
0.0,3.0,50.00198,14562.72067,-857.868,-422.197,-27142.8,0.0,0.00011,50.13634,208.06275,,0.0,-0.00144,-0.00455,22.76868,72.16973,,,,,,,,,,,,
0.0,3.0,50.0013,14562.72567,-857.868,-422.19658,-27142.8,4e-05,7e-05,50.13554,207.8739,,0.0,-0.00148,-0.00457,22.76859,72.16905,,,,,,,,,,,,
0.0,3.0,50.00217,14562.73067,-857.868,-422.195,-27142.8,0.00023,-5e-05,50.13674,208.38015,,0.0,-0.00149,-0.00453,22.7688,72.16992,,,,,,,,,,,,
0.0,3.0,50.00218,14562.73567,-857.86815,-422.19528,-27142.8,0.00025,0.00016,50.13666,208.25706,,0.0,-0.00145,-0.00458,22.76869,72.16992,,,,,,,,,,,,
0.0,3.0,50.00135,14562.74067,-857.869,-422.196,-27142.8,0.0002,-8e-05,50.13557,207.85336,,0.0,-0.00146,-0.00456,22.7689,72.16909,,,,,,,,,,,,
0.0,3.0,50.00188,14562.74567,-857.869,-422.19579,-27142.8,0.00037,-0.00015,50.13635,208.2338,,0.0,-0.00147,-0.00457,22.76888,72.16963,,,,,,,,,,,,
0.0,3.0,50.00241,14562.75067,-857.869,-422.195,-27142.8,0.00021,2e-05,50.13697,208.38653,,0.0,-0.00147,-0.00458,22.76892,72.17015,,,,,,,,,,,,
0.0,3.0,50.00166,14562.75567,-857.869,-422.19521,-27142.8,-9e-05,-0.00013,50.13592,207.91878,,0.0,-0.00152,-0.00456,22.76885,72.1694,,,,,,,,,,,,
0.0,3.0,50.00172,14562.76067,-857.869,-422.196,-27142.8,8e-05,-4e-05,50.13607,208.05362,,0.0,-0.00145,-0.00456,22.76892,72.16947,,,,,,,,,,,,
0.0,3.0,50.00229,14562.76567,-857.869,-422.196,-27142.8,0.0003,0.00011,50.13687,208.40408,,0.0,-0.00143,-0.00455,22.76857,72.17004,,,,,,,,,,,,
0.0,3.0,50.0017,14562.77067,-857.869,-422.196,-27142.8,0.00025,-0.00012,50.13602,207.99575,,0.0,-0.00143,-0.00454,22.76869,72.16945,,,,,,,,,,,,
0.0,3.0,50.00138,14562.77567,-857.869,-422.19572,-27142.8,-0.0002,-4e-05,50.13563,207.88496,,0.0,-0.00145,-0.00457,22.76869,72.16913,,,,,,,,,,,,
0.0,3.0,50.00227,14562.78067,-857.869,-422.195,-27142.8,-0.00018,0.00015,50.13684,208.4008,,0.0,-0.00138,-0.00454,22.7687,72.17001,,,,,,,,,,,,
0.0,3.0,50.0021,14562.78567,-857.869,-422.195,-27142.8,-0.00024,-0.00025,50.13651,208.1424,,0.0,-0.00142,-0.00456,22.76894,72.16985,,,,,,,,,,,,
0.0,3.0,50.00122,14562.79067,-857.869,-422.195,-27142.8,-0.00035,0.0,50.13539,207.76779,,0.0,-0.00146,-0.00458,22.76881,72.16896,,,,,,,,,,,,
0.0,3.0,50.00206,14562.79567,-857.869,-422.19528,-27142.80021,-0.00031,0.00025,50.13658,208.30502,,0.0,-0.00141,-0.00459,22.76852,72.16981,,,,,,,,,,,,
0.0,3.0,50.00236,14562.80067,-857.869,-422.196,-27142.801,-8e-05,8e-05,50.13689,208.32689,,0.0,-0.00142,-0.00458,22.76856,72.17011,,,,,,,,,,,,
0.0,3.0,50.00137,14562.80567,-857.86872,-422.19579,-27142.80085,-0.00017,-0.00025,50.13553,207.76301,,0.0,-0.00143,-0.00458,22.76858,72.16911,,,,,,,,,,,,
0.0,3.0,50.00188,14562.81067,-857.868,-422.195,-27142.8,0.00011,7e-05,50.13626,208.08659,,0.0,-0.00142,-0.00458,22.76873,72.16963,,,,,,,,,,,,
0.0,3.0,50.0025,14562.81567,-857.86772,-422.19521,-27142.8,-6e-05,-0.00018,50.1371,208.44715,,0.0,-0.00143,-0.00457,22.76861,72.17024,,,,,,,,,,,,
0.0,3.0,50.00167,14562.82067,-857.867,-422.196,-27142.8,-0.00023,-0.0001,50.13592,207.90718,,0.0,-0.00141,-0.00454,22.76876,72.16941,,,,,,,,,,,,
0.0,3.0,50.00137,14562.82567,-857.86773,-422.196,-27142.8,-8e-05,-0.00018,50.13558,207.83495,,0.0,-0.00144,-0.00453,22.76868,72.16911,,,,,,,,,,,,
0.0,3.0,50.0023,14562.83067,-857.869,-422.196,-27142.8,0.00027,0.00048,50.13688,208.42287,,0.0,-0.00144,-0.00456,22.76875,72.17004,,,,,,,,,,,,
0.0,3.0,50.00205,14562.83567,-857.869,-422.19572,-27142.8,-8e-05,8e-05,50.13644,208.11646,,0.0,-0.00146,-0.00457,22.76865,72.16979,,,,,,,,,,,,
0.0,3.0,50.00119,14562.84067,-857.869,-422.195,-27142.8,0.00014,-0.0003,50.13531,207.69229,,0.0,-0.00143,-0.00454,22.76869,72.16893,,,,,,,,,,,,
0.0,3.0,50.00202,14562.84567,-857.869,-422.19528,-27142.8,0.00039,0.00043,50.13653,208.28795,,0.0,-0.00144,-0.00456,22.76871,72.16977,,,,,,,,,,,,
0.0,3.0,50.00235,14562.85067,-857.869,-422.196,-27142.8,0.00015,-3e-05,50.13687,208.31335,,0.0,-0.00142,-0.00454,22.76876,72.1701,,,,,,,,,,,,
0.0,3.0,50.00136,14562.85567,-857.869,-422.196,-27142.8,-1e-05,-0.00036,50.13549,207.70816,,0.0,-0.00146,-0.00456,22.76867,72.16911,,,,,,,,,,,,
0.0,3.0,50.00166,14562.86067,-857.869,-422.196,-27142.8,-0.00011,9e-05,50.13603,208.08281,,0.0,-0.00144,-0.00451,22.76861,72.16941,,,,,,,,,,,,
0.0,3.0,50.00264,14562.86567,-857.869,-422.196,-27142.8,0.00015,0.00014,50.13723,208.42451,,0.0,-0.00143,-0.00452,22.76874,72.17038,,,,,,,,,,,,
0.0,3.0,50.0015,14562.87067,-857.869,-422.196,-27142.8,-0.00014,4e-05,50.13569,207.8046,,0.0,-0.00144,-0.00455,22.76886,72.16925,,,,,,,,,,,,
0.0,3.0,50.00125,14562.87567,-857.869,-422.196,-27142.8,-0.00025,-8e-05,50.13545,207.82066,,0.0,-0.00144,-0.00458,22.76885,72.169,,,,,,,,,,,,
0.0,3.0,50.00252,14562.88067,-857.869,-422.196,-27142.8,-0.00033,-0.00014,50.13712,208.43907,,0.0,-0.00142,-0.00453,22.76862,72.17026,,,,,,,,,,,,
0.0,3.0,50.00195,14562.88567,-857.86879,-422.196,-27142.8,-0.00041,0.00012,50.13629,208.02884,,0.0,-0.00145,-0.00458,22.76871,72.1697,,,,,,,,,,,,
0.0,3.0,50.00125,14562.89067,-857.868,-422.196,-27142.8,-0.00039,-0.00025,50.13534,207.64795,,0.0,-0.00144,-0.00455,22.76885,72.169,,,,,,,,,,,,
0.0,3.0,50.0023,14562.89567,-857.868,-422.19579,-27142.8,-0.00013,2e-05,50.13682,208.30806,,0.0,-0.00147,-0.00453,22.76882,72.17005,,,,,,,,,,,,
0.0,3.0,50.00233,14562.90067,-857.868,-422.195,-27142.8,-3e-05,0.00031,50.13681,208.24375,,0.0,-0.00148,-0.00451,22.7687,72.17008,,,,,,,,,,,,
0.0,3.0,50.00127,14562.90567,-857.868,-422.19521,-27142.8,-0.0001,-6e-05,50.13537,207.65887,,0.0,-0.00141,-0.00459,22.7687,72.16902,,,,,,,,,,,,
0.0,3.0,50.00171,14562.91067,-857.868,-422.196,-27142.8,0.00016,0.0003,50.13607,208.0676,,0.0,-0.00141,-0.00455,22.76865,72.16946,,,,,,,,,,,,
0.0,3.0,50.00242,14562.91567,-857.868,-422.196,-27142.8,-0.0,-0.00014,50.13697,208.35909,,0.0,-0.00144,-0.00459,22.76869,72.17017,,,,,,,,,,,,
0.0,3.0,50.00159,14562.92067,-857.868,-422.196,-27142.8,-0.00014,-0.00029,50.13575,207.74898,,0.0,-0.00138,-0.00455,22.76874,72.16934,,,,,,,,,,,,
0.0,3.0,50.00134,14562.92567,-857.868,-422.196,-27142.80015,-1e-05,8e-05,50.13556,207.85105,,0.0,-0.00141,-0.00454,22.76874,72.16909,,,,,,,,,,,,
0.0,3.0,50.00268,14562.93067,-857.868,-422.196,-27142.801,0.00023,-0.00017,50.13727,208.42771,,0.0,-0.00144,-0.00449,22.76873,72.17043,,,,,,,,,,,,
0.0,3.0,50.00184,14562.93567,-857.86828,-422.19579,-27142.801,0.00011,-0.00014,50.13609,207.89544,,0.0,-0.00142,-0.00455,22.76879,72.16959,,,,,,,,,,,,
0.0,3.0,50.00127,14562.94067,-857.869,-422.195,-27142.801,2e-05,0.00015,50.13538,207.68428,,0.0,-0.00145,-0.00455,22.76876,72.16901,,,,,,,,,,,,
0.0,3.0,50.00235,14562.94567,-857.86827,-422.19528,-27142.80085,0.00026,0.00043,50.13691,208.36986,,0.0,-0.0014,-0.00454,22.76876,72.1701,,,,,,,,,,,,
0.0,3.0,50.00217,14562.95067,-857.867,-422.196,-27142.8,0.0004,4e-05,50.13656,208.12195,,0.0,-0.00136,-0.00456,22.76871,72.16991,,,,,,,,,,,,
0.0,3.0,50.00122,14562.95567,-857.86729,-422.19572,-27142.8,0.00017,-0.00021,50.13527,207.57923,,0.0,-0.00139,-0.00455,22.76857,72.16897,,,,,,,,,,,,
0.0,3.0,50.00195,14562.96067,-857.86899,-422.195,-27142.8,0.00022,0.00015,50.13639,208.19124,,0.0,-0.0014,-0.00453,22.76876,72.16969,,,,,,,,,,,,
0.0,3.0,50.00263,14562.96567,-857.869,-422.19472,-27142.8,0.00023,6e-05,50.13719,208.37337,,0.0,-0.00141,-0.00456,22.76872,72.17038,,,,,,,,,,,,
0.0,3.0,50.00136,14562.97067,-857.869,-422.194,-27142.8,3e-05,-0.00035,50.13544,207.63198,,0.0,-0.00143,-0.00457,22.76868,72.16911,,,,,,,,,,,,
0.0,3.0,50.00158,14562.97567,-857.86827,-422.19428,-27142.8,0.00011,2e-05,50.13583,207.89345,,0.0,-0.00141,-0.00457,22.7687,72.16932,,,,,,,,,,,,
0.0,3.0,50.00273,14562.98067,-857.867,-422.195,-27142.8,1e-05,0.00023,50.13732,208.42405,,0.0,-0.0014,-0.00455,22.76878,72.17048,,,,,,,,,,,,
0.0,3.0,50.00166,14562.98567,-857.86756,-422.19521,-27142.8,2e-05,-0.00016,50.13584,207.78585,,0.0,-0.00142,-0.00458,22.7686,72.16941,,,,,,,,,,,,
0.0,3.0,50.00128,14562.99067,-857.869,-422.196,-27142.8,-0.00015,-0.00021,50.13541,207.69913,,0.0,-0.00147,-0.00457,22.76872,72.16903,,,,,,,,,,,,
0.0,3.0,50.00242,14562.99567,-857.869,-422.196,-27142.80015,0.00036,0.00013,50.13697,208.35897,,0.0,-0.00143,-0.0046,22.76876,72.17016,,,,,,,,,,,,
0.0,3.0,50.00209,14563.00067,-857.869,-422.196,-27142.801,-2e-05,-0.0002,50.13641,208.00657,,0.0,-0.0014,-0.00456,22.76858,72.16983,,,,,,,,,,,,
0.0,3.0,50.0013,14563.00567,-857.86872,-422.196,-27142.80085,-0.00022,-0.00028,50.13537,207.60414,,0.0,-0.00144,-0.00459,22.7687,72.16905,,,,,,,,,,,,
0.0,3.0,50.00213,14563.01067,-857.868,-422.196,-27142.8,-6e-05,0.00028,50.13657,208.20037,,0.0,-0.00143,-0.00454,22.76863,72.16987,,,,,,,,,,,,
0.0,3.0,50.00229,14563.01567,-857.868,-422.196,-27142.8,4e-05,0.00028,50.13674,208.19552,,0.0,-0.00145,-0.00453,22.76892,72.17004,,,,,,,,,,,,
0.0,3.0,50.00125,14563.02067,-857.868,-422.196,-27142.8,-0.00018,-0.00031,50.13531,207.59938,,0.0,-0.00144,-0.00456,22.76883,72.169,,,,,,,,,,,,
0.0,3.0,50.00181,14563.02567,-857.86828,-422.196,-27142.8,-8e-05,-0.00017,50.13613,207.99609,,0.0,-0.00142,-0.0046,22.76886,72.16956,,,,,,,,,,,,
0.0,3.0,50.00264,14563.03067,-857.869,-422.196,-27142.8,0.00024,0.00013,50.13716,208.31846,,0.0,-0.00147,-0.00454,22.76877,72.17038,,,,,,,,,,,,
0.0,3.0,50.00149,14563.03567,-857.869,-422.196,-27142.8,-0.00013,-0.0002,50.1356,207.67623,,0.0,-0.00145,-0.00457,22.7687,72.16924,,,,,,,,,,,,
0.0,3.0,50.00149,14563.04067,-857.869,-422.196,-27142.8,-0.00031,0.00024,50.13567,207.78106,,0.0,-0.00142,-0.00458,22.76858,72.16924,,,,,,,,,,,,
0.0,3.0,50.00244,14563.04567,-857.86885,-422.19544,-27142.8,-0.00011,0.0002,50.13699,208.35084,,0.0,-0.00144,-0.00458,22.76875,72.17019,,,,,,,,,,,,
0.0,3.0,50.00184,14563.05067,-857.868,-422.194,-27142.8,-2e-05,0.00021,50.13608,207.87077,,0.0,-0.00144,-0.00453,22.76891,72.16959,,,,,,,,,,,,
0.0,3.0,50.00108,14563.05567,-857.86836,-422.19442,-27142.8,-0.00013,-0.00024,50.13511,207.5567,,0.0,-0.00141,-0.00458,22.76875,72.16882,,,,,,,,,,,,
0.0,3.0,50.00212,14563.06067,-857.869,-422.196,-27142.8,-7e-05,-0.00013,50.13656,208.19796,,0.0,-0.00145,-0.00453,22.76884,72.16987,,,,,,,,,,,,
0.0,3.0,50.00235,14563.06567,-857.869,-422.19621,-27142.8,-0.00034,-0.00022,50.13673,208.1058,,0.0,-0.00143,-0.00454,22.76879,72.17009,,,,,,,,,,,,
0.0,3.0,50.00126,14563.07067,-857.869,-422.197,-27142.8,-0.00022,-0.00013,50.13528,207.53895,,0.0,-0.00142,-0.00455,22.76882,72.169,,,,,,,,,,,,
0.0,3.0,50.00182,14563.07567,-857.869,-422.19644,-27142.8,-0.00022,7e-05,50.13613,207.99377,,0.0,-0.00146,-0.00455,22.76881,72.16957,,,,,,,,,,,,
0.0,3.0,50.00251,14563.08067,-857.869,-422.195,-27142.8,1e-05,0.00032,50.13699,208.25794,,0.0,-0.00145,-0.00453,22.76879,72.17025,,,,,,,,,,,,
0.0,3.0,50.00138,14563.08567,-857.86928,-422.19521,-27142.80015,0.00013,-0.00015,50.13546,207.63335,,0.0,-0.00145,-0.00451,22.76877,72.16913,,,,,,,,,,,,
0.0,3.0,50.00153,14563.09067,-857.87,-422.196,-27142.801,-0.00012,-5e-05,50.13571,207.78427,,0.0,-0.00145,-0.00455,22.76867,72.16928,,,,,,,,,,,,
0.0,3.0,50.0025,14563.09567,-857.86979,-422.196,-27142.80071,0.00019,-2e-05,50.13702,208.31789,,0.0,-0.00144,-0.00456,22.76868,72.17024,,,,,,,,,,,,
0.0,3.0,50.00175,14563.10067,-857.869,-422.196,-27142.79901,-0.0,-0.0003,50.13594,207.80257,,0.0,-0.00144,-0.00455,22.76877,72.1695,,,,,,,,,,,,
0.0,3.0,50.00133,14563.10567,-857.869,-422.196,-27142.79921,-0.00019,-0.00012,50.13539,207.59308,,0.0,-0.00145,-0.00455,22.7688,72.16908,,,,,,,,,,,,
0.0,3.0,50.00245,14563.11067,-857.869,-422.196,-27142.8,0.00026,0.00053,50.13694,208.26481,,0.0,-0.0014,-0.00457,22.76877,72.1702,,,,,,,,,,,,
0.0,3.0,50.00212,14563.11567,-857.86879,-422.196,-27142.8,0.00014,0.00023,50.13642,207.98416,,0.0,-0.00143,-0.00451,22.76885,72.16986,,,,,,,,,,,,
0.0,3.0,50.00107,14563.12067,-857.868,-422.196,-27142.8,1e-05,-0.00025,50.13507,207.4926,,0.0,-0.00145,-0.00453,22.76873,72.16882,,,,,,,,,,,,
0.0,3.0,50.00207,14563.12567,-857.868,-422.19572,-27142.8,0.00012,0.0,50.13646,208.1059,,0.0,-0.00144,-0.00458,22.76873,72.16982,,,,,,,,,,,,
0.0,3.0,50.00243,14563.13067,-857.868,-422.195,-27142.8,0.00024,5e-05,50.13687,208.18696,,0.0,-0.00145,-0.00457,22.76872,72.17018,,,,,,,,,,,,
0.0,3.0,50.00116,14563.13567,-857.86764,-422.19521,-27142.8,3e-05,-0.00025,50.13515,207.50224,,0.0,-0.0015,-0.00458,22.76879,72.1689,,,,,,,,,,,,
0.0,3.0,50.00162,14563.14067,-857.867,-422.196,-27142.8,-2e-05,8e-05,50.13585,207.86004,,0.0,-0.00153,-0.00454,22.76866,72.16937,,,,,,,,,,,,
0.0,3.0,50.00257,14563.14567,-857.86773,-422.196,-27142.79979,5e-05,0.0004,50.13708,208.29894,,0.0,-0.00153,-0.00458,22.76877,72.17032,,,,,,,,,,,,
0.0,3.0,50.00162,14563.15067,-857.869,-422.196,-27142.799,-6e-05,-0.00015,50.13572,207.67018,,0.0,-0.00152,-0.00452,22.76874,72.16936,,,,,,,,,,,,
0.0,3.0,50.00127,14563.15567,-857.869,-422.196,-27142.79915,0.00013,-5e-05,50.13537,207.66475,,0.0,-0.00145,-0.00452,22.76867,72.16902,,,,,,,,,,,,
0.0,3.0,50.00247,14563.16067,-857.869,-422.196,-27142.8,0.00013,-2e-05,50.13696,208.27729,,0.0,-0.00146,-0.00455,22.76868,72.17021,,,,,,,,,,,,
0.0,3.0,50.00197,14563.16567,-857.869,-422.196,-27142.8,0.00023,-0.00022,50.13623,207.89825,,0.0,-0.00145,-0.00455,22.7687,72.16972,,,,,,,,,,,,
0.0,3.0,50.00129,14563.17067,-857.869,-422.196,-27142.8,-1e-05,-0.00045,50.13529,207.51758,,0.0,-0.00147,-0.00453,22.76872,72.16903,,,,,,,,,,,,
0.0,3.0,50.00199,14563.17567,-857.869,-422.19579,-27142.79985,0.0001,0.00019,50.13639,208.13009,,0.0,-0.0015,-0.00456,22.76867,72.16974,,,,,,,,,,,,
0.0,3.0,50.00234,14563.18067,-857.869,-422.195,-27142.799,6e-05,0.00019,50.13671,208.08729,,0.0,-0.00142,-0.00455,22.76874,72.17009,,,,,,,,,,,,
0.0,3.0,50.00116,14563.18567,-857.86872,-422.195,-27142.79915,-8e-05,-0.00021,50.13513,207.45825,,0.0,-0.00145,-0.00457,22.76866,72.1689,,,,,,,,,,,,
0.0,3.0,50.00182,14563.19067,-857.868,-422.195,-27142.8,8e-05,7e-05,50.13608,207.91459,,0.0,-0.00147,-0.00455,22.76885,72.16957,,,,,,,,,,,,
0.0,3.0,50.00257,14563.19567,-857.86873,-422.19521,-27142.8,-0.00012,0.0001,50.13703,208.21746,,0.0,-0.00146,-0.00455,22.76863,72.17032,,,,,,,,,,,,
0.0,3.0,50.00146,14563.20067,-857.87,-422.196,-27142.8,-0.00023,-0.00017,50.1355,207.56122,,0.0,-0.00144,-0.00456,22.76873,72.16921,,,,,,,,,,,,
0.0,3.0,50.00141,14563.20567,-857.86964,-422.196,-27142.8,-6e-05,-0.00021,50.13551,207.67473,,0.0,-0.00145,-0.00458,22.76879,72.16915,,,,,,,,,,,,
0.0,3.0,50.00247,14563.21067,-857.869,-422.196,-27142.8,-5e-05,0.00037,50.13694,208.24324,,0.0,-0.00146,-0.00456,22.76889,72.17021,,,,,,,,,,,,
0.0,3.0,50.00198,14563.21567,-857.869,-422.19579,-27142.8,-9e-05,-5e-05,50.13616,207.78895,,0.0,-0.00143,-0.00456,22.76876,72.16973,,,,,,,,,,,,
0.0,3.0,50.00117,14563.22067,-857.869,-422.195,-27142.8,4e-05,-0.00033,50.13516,207.49555,,0.0,-0.00143,-0.00456,22.76864,72.16891,,,,,,,,,,,,
0.0,3.0,50.00213,14563.22567,-857.869,-422.19528,-27142.79979,0.00032,0.00015,50.13654,208.13653,,0.0,-0.00144,-0.00453,22.76879,72.16988,,,,,,,,,,,,
0.0,3.0,50.00235,14563.23067,-857.869,-422.196,-27142.799,0.0,8e-05,50.13668,208.01669,,0.0,-0.00143,-0.00452,22.76878,72.17009,,,,,,,,,,,,
0.0,3.0,50.00113,14563.23567,-857.869,-422.19572,-27142.799,-8e-05,-5e-05,50.13511,207.4717,,0.0,-0.00144,-0.00456,22.76876,72.16888,,,,,,,,,,,,
0.0,3.0,50.00189,14563.24067,-857.869,-422.195,-27142.799,0.00017,0.0001,50.13616,207.9304,,0.0,-0.00148,-0.00455,22.76883,72.16964,,,,,,,,,,,,
0.0,3.0,50.0024,14563.24567,-857.869,-422.195,-27142.79915,0.00018,0.00016,50.13679,208.10693,,0.0,-0.00146,-0.00457,22.76869,72.17015,,,,,,,,,,,,
0.0,3.0,50.00143,14563.25067,-857.869,-422.195,-27142.8,-0.0001,-0.00032,50.13543,207.51619,,0.0,-0.00146,-0.00454,22.76883,72.16917,,,,,,,,,,,,
0.0,3.0,50.00149,14563.25567,-857.869,-422.19521,-27142.8,-0.00017,-0.00025,50.13564,207.72793,,0.0,-0.00145,-0.00455,22.76868,72.16924,,,,,,,,,,,,
0.0,3.0,50.00243,14563.26067,-857.869,-422.196,-27142.8,8e-05,0.00039,50.13686,208.17833,,0.0,-0.00147,-0.00455,22.76877,72.17017,,,,,,,,,,,,
0.0,3.0,50.00153,14563.26567,-857.86885,-422.19572,-27142.80021,-0.00034,-0.00013,50.1356,207.6172,,0.0,-0.00148,-0.00458,22.76871,72.16928,,,,,,,,,,,,
0.0,3.0,50.00132,14563.27067,-857.868,-422.195,-27142.801,-0.00034,-0.00011,50.13535,207.55162,,0.0,-0.00147,-0.00456,22.76873,72.16907,,,,,,,,,,,,
0.0,3.0,50.00236,14563.27567,-857.868,-422.195,-27142.80071,0.00011,0.00019,50.13678,208.16629,,0.0,-0.00148,-0.00454,22.76888,72.1701,,,,,,,,,,,,
0.0,3.0,50.00188,14563.28067,-857.868,-422.195,-27142.79901,0.00021,0.0,50.13606,207.79108,,0.0,-0.00143,-0.00456,22.76893,72.16963,,,,,,,,,,,,
0.0,3.0,50.00116,14563.28567,-857.868,-422.19521,-27142.79915,-1e-05,-0.00037,50.13511,207.42413,,0.0,-0.00149,-0.00456,22.76881,72.16891,,,,,,,,,,,,
0.0,3.0,50.00209,14563.29067,-857.868,-422.196,-27142.8,0.00012,0.00025,50.13645,208.06547,,0.0,-0.00148,-0.00452,22.76868,72.16984,,,,,,,,,,,,
0.0,3.0,50.00229,14563.29567,-857.86828,-422.196,-27142.80015,0.0001,2e-05,50.13662,208.02673,,0.0,-0.00143,-0.00452,22.76872,72.17003,,,,,,,,,,,,
0.0,3.0,50.00124,14563.30067,-857.869,-422.196,-27142.801,0.00013,0.00016,50.13519,207.43596,,0.0,-0.00146,-0.00451,22.76876,72.16898,,,,,,,,,,,,
0.0,3.0,50.00171,14563.30567,-857.86936,-422.19579,-27142.80058,0.00019,4e-05,50.13591,207.82818,,0.0,-0.00149,-0.00452,22.76866,72.16945,,,,,,,,,,,,
0.0,3.0,50.00244,14563.31067,-857.87,-422.195,-27142.799,0.00019,6e-05,50.13687,208.16492,,0.0,-0.0014,-0.00452,22.76875,72.17019,,,,,,,,,,,,
0.0,3.0,50.00153,14563.31567,-857.86964,-422.195,-27142.79915,-0.00012,-0.00012,50.13556,207.53977,,0.0,-0.0014,-0.00454,22.76887,72.16928,,,,,,,,,,,,
0.0,3.0,50.0013,14563.32067,-857.869,-422.195,-27142.8,4e-05,-0.00021,50.13536,207.60029,,0.0,-0.0014,-0.00456,22.76877,72.16904,,,,,,,,,,,,
0.0,3.0,50.00242,14563.32567,-857.86872,-422.19521,-27142.79985,-0.00011,8e-05,50.13684,208.15554,,0.0,-0.00149,-0.00455,22.76874,72.17017,,,,,,,,,,,,
0.0,3.0,50.00191,14563.33067,-857.868,-422.196,-27142.799,-0.0,0.00019,50.13604,207.70224,,0.0,-0.00145,-0.00458,22.76855,72.16966,,,,,,,,,,,,
0.0,3.0,50.00133,14563.33567,-857.86828,-422.196,-27142.799,-0.00015,0.00019,50.1353,207.46614,,0.0,-0.00147,-0.00458,22.76883,72.16907,,,,,,,,,,,,
0.0,3.0,50.00234,14563.34067,-857.869,-422.196,-27142.799,-9e-05,0.00063,50.1367,208.0628,,0.0,-0.00147,-0.00458,22.76886,72.17009,,,,,,,,,,,,
0.0,3.0,50.00222,14563.34567,-857.86879,-422.196,-27142.79942,-0.00024,-0.00032,50.13646,207.8802,,0.0,-0.00145,-0.00455,22.76868,72.16996,,,,,,,,,,,,
0.0,3.0,50.00125,14563.35067,-857.868,-422.196,-27142.801,7e-05,5e-05,50.1352,207.42157,,0.0,-0.00142,-0.00453,22.76865,72.169,,,,,,,,,,,,
